shop,address,id,place
"GiGO 日立","茨城県 日立市 田尻町 3-26-1","1IjXB4Zb0TGvPxp3ANdScg","36.626431 140.669858"
"GiGO 旭","千葉県 旭市 ニ字野場 3150-1","Q4LyI7FYX7SxoEtEK5OM-g","35.72357 140.63956"
"GiGO 明石","兵庫県 明石市 魚住町清水 2464-1　ドライブインながさわ内","rNwtCDVue4KXJ-Il_oQTxQ","34.72013342 134.8969334"
"GiGO 春日井","愛知県 春日井市 岩野町 4180","FGp4SEhB9nT2NkBaS_X5wA","35.26986892 136.9603944"
"GiGO 有明ガーデン","東京都 江東区 有明 2-1-8　ショッピングシティ有明ガーデン5F　501区画","bauevgJYb4Jp7kNyApHzYg","35.638474 139.793103"
"GiGO 本厚木","神奈川県 厚木市 中町 4-15-9","Ep8tBi7yccD3iMy9IQmm5w","35.439046 139.361906"
"GiGO 東京ドームシティ","東京都 文京区 後楽 1-3-61　アミューズメント部","xnGhK1JAbCzgOAcdhKgrWw","35.704994 139.753809"
"GiGO 東名ボール","愛知県 瀬戸市 西原町 2-114","wRuKibqJ0YXdLIc6xgsZ0g","35.20922 137.062868"
"GiGO 松山","愛媛県 松山市 枝松 5-7-32","mPBonQiZgCugZDHyZIhjdw","33.82826 132.786503"
"GiGO 松本","長野県 松本市 渚 1-7-1　なぎさライフサイト内","c_-Ukg4XiAomZ2JOUgmj0w","36.23257 137.955891"
"GiGO 松江","島根県 松江市 嫁島町 12-15","oaGJimiIdPF28uuaUugEwQ","35.4500922 133.0478147"
"GiGO 枚方","大阪府 枚方市 須山町 83-1　サンシャインプラザ枚方内","gutn3npzhmDSkvOu4aMyKQ","34.819643 135.675573"
"GiGO 柏","千葉県 柏市 柏 1-1-11　ファミリかしわB1F","biV5H1Babq1Lc-MTLKHe-Q","35.861488 139.970901"
"GiGO 桑名","三重県 桑名市 大仲新田宮前 158","BU459fe9O8gGsw5cCbR2Fg","35.082848 136.60678"
"GiGO 横浜中華街","神奈川県 横浜市中区 山下町 80-1","i3rMR-liFXBX6qiYdAkm7Q","35.4438133 139.648036"
"GiGO 武生","福井県 越前市 新町 3字13-4　シピィタウン内","vdrljDhJDOOKnaNZEC_GFA","35.905187 136.153409"
"GiGO 武雄","佐賀県 武雄市 武雄町富岡 12517-1","HU0a1m9A8hj7JoKRHj_aPg","33.1993539 130.0346461"
"GiGO 水戸","茨城県 水戸市 宮町 1-7-44　コムボックス310　3F","wbKyBbhZD59HxXxkYtv_Qg","36.36947456 140.4745924"
"GiGO 水戸南","茨城県 水戸市 千波町 2017-1","rXgpDY6mBvjKVRnKMNDeJg","36.350325 140.443"
"GiGO 水沢","岩手県 奥州市 水沢区佐倉河字鐙田 4-1","PuQ-PUHcChffynbuiZFi7g","39.152657 141.149372"
"GiGO 池上","東京都 大田区 池上 6-2-3　松山ビル2F","UrybCfG7VA7e2Q_ySXZ3kg","35.572664 139.702127"
"GiGO 沼田","群馬県 沼田市 下久屋町 1100-1","yTVDwS1IITbv9kcNUo2MGQ","36.656776 139.078069"
"GiGO 海田","広島県 安芸郡海田町 南大正町 3-35","FkOq794-dQWj-3zukTVASg","34.36752769 132.5337839"
"GiGO 海老名","神奈川県 海老名市 中央 1-4-31　海老名プラザビル1F","KxAMy5MG4-qR-fmzJMSeMg","35.451554 139.392542"
"GiGO 渋谷宮益坂","東京都 渋谷区 渋谷 1-14-14　EST渋谷東口会館1F","2xEHM65OS8rDRV9Enc_Whw","35.660016 139.70259"
"GiGO 生桑","三重県 四日市市 生桑町字川原崎 299-1","fA52hitDDSF7YNZJLh9ILw","34.98654139 136.6015792"
"GiGO 甲西","滋賀県 湖南市 夏見二ツ橋 356-1","jZESgt4UajgAlbwlc4ynQw","34.994907 136.097214"
"GiGO 町田","東京都 町田市 原町田 6-13-17　アーバンミサワビルB1・1F","p_8gYsYmf71ucHkZWTjV6w","35.543868 139.446982"
"GiGO 白河","福島県 白河市 新高山 1-1　メガステージ白河内","x2HwmmxrvyUI2qrh0vqriA","37.11931521 140.1944139"
"GiGO 石岡","茨城県 石岡市 東大橋中峯 1976-1","fRUrzSGG9AfDGZHO4mjIOQ","36.198491 140.303403"
"GiGO 石巻","宮城県 石巻市 大街道東 4-1-45","uDeX5CptmdigD5XBXEBUNw","38.429408 141.285368"
"GiGO 神戸umieサウスモール","兵庫県 神戸市中央区 東川崎町 1-7-2　umie SOUTH MALL 4F","3gTLzFpMa1ssSP-xCnlJoQ","34.679258 135.182708"
"GiGO 神戸umieモザイク","兵庫県 神戸市中央区 東川崎町 1-6-1　神戸モザイク3F","HDcbRZTNlZu2QAN4Ltu6Mg","34.679907 135.184402"
"GiGO 神楽坂","東京都 新宿区 神楽坂 2-11　第2カグラヒルズ1F","eODcmAvB7oiXpnqG3r8_yg","35.701037 139.742011"
"GiGO 福井","福井県 福井市 丸山 1-410","g_igsDbYN_nQ1wSbvORdzw","36.073353 136.242989"
"GiGO 福山","広島県 福山市 瀬戸町山北 300","BkO2sMhMdc3qSCbMNOQL9Q","34.47606 133.315919"
"GiGO 福岡天神","福岡県 福岡市中央区 天神 2-7-6　DADAビル1～3F","PKKmklBbXlUn5D5Gt6NTEQ","33.589889 130.39661"
"GiGO 福島","福島県 福島市 本内中井 1-2","tkQH_JmxyWRaeE2kSiKTng","37.78523504 140.487515"
"GiGO 福生","東京都 福生市 福生 1076-1","sE6mrk-qjpgYfhozpXyhTA","35.7446608 139.3242655"
"GiGO 秋田","秋田県 秋田市 茨島 1-1-16","1Bg55ON0US1P9e5Dzo9vkg","39.70415741 140.1045978"
"GiGO 秋葉原1号館","東京都 千代田区 外神田 1-10-9","eTO0AUSB2uwlany_y-vvIA","35.698702 139.771017"
"GiGO 秋葉原3号館","東京都 千代田区 外神田 1-11-11　外神田1丁目ビルディング","WMmdPnfhjImvS2zUNFut3Q","35.699257 139.770904"
"GiGO 稲毛オーツーパーク","千葉県 千葉市稲毛区 園生町 380-1","bB-kvaqjuDsllE-jaQh7Rg","35.65049641 140.1191354"
"GiGO 竹の塚","東京都 足立区 竹の塚 6-8-6","hG35cxR2XNJmIno4y-RfkA","35.794751 139.792497"
"GiGO 籠原","埼玉県 熊谷市 美土里町 1-169","6bXlRU4i3BbjcGXVlFQu8A","36.17095 139.318256"
"GiGO 米子","鳥取県 米子市 両三柳 2778-2","3_Gj2BajW3Prsyi4tk9wOA","35.459874 133.322197"
"GiGO 米沢","山形県 米沢市 花沢字タナコ原 177","IL1IMzpKIx4xHMC2DCOMvQ","37.91093059 140.1336713"
"GiGO 自由が丘","東京都 目黒区 自由が丘 2-10-9","nzyp7oMZCZYKxaGPZ7ESoQ","35.608444 139.667566"
"GiGO 船堀","東京都 江戸川区 船堀 1-6-11","F0m56VLrB_9JV-XVDwEOWw","35.68480354 139.8639071"
"GiGO 花園","埼玉県 深谷市 荒川 359","9UC0JHd1adyb0ksGKteicw","36.120427 139.233069"
"GiGO 袋井","静岡県 袋井市 川井 1142-1","fybuIak5m5Rxz5CSHESp6w","34.7463375 137.911439"
"GiGO 西葛西","東京都 江戸川区 西葛西 5-1-14　第一保志ビル","22ncYCzeXPyf8D8UDEmr9w","35.665297 139.859269"
"GiGO 西那須野","栃木県 那須塩原市 南郷屋 2-106-27","mPF57C_b4lZmMcWcOIv0KA","36.895119 139.982238"
"GiGO 諫早","長崎県 諫早市 小川町 90-1","49TK4iUtseNO5gf0IMMWkg","32.831511 130.055213"
"GiGO 豊橋飯村","愛知県 豊橋市 飯村町西山 25-121","2XbCctfme1gFxSAgJpaLMw","34.749094 137.413873"
"GiGO 豊田","愛知県 豊田市 深田町 1-65-1","utvRw5zMR8QOEKzMOGQA5g","35.0679085 137.1238334"
"GiGO 赤羽","東京都 北区 赤羽 1-7-9　赤羽第一葉山ビルB1F","xghdJL0PpJS_PJ719smIVg","35.7790173 139.7223472"
"GiGO 赤羽駅前","東京都 北区 赤羽 1-2-4","ENHwoDol8N96gUob6ofMcw","35.778251 139.721592"
"GiGO 金山","愛知県 名古屋市熱田区 金山 1-19-2","3-ORBrPCdQ-h4VpI8Mycsg","35.142681 136.902152"
"GiGO 阿蘇くまもと空港","熊本県 上益城郡益城町 小谷 1802ー2","EiJWcnU_o_BfbWYtsjwWiw","32.833696 130.856251"
"GiGO 難波アビオン","大阪府 大阪市浪速区 難波中 2-3-15　MMOビルB1～3F","5BB8wDEw9o1OHziRDnANvQ","34.6626874 135.5032468"
"GiGO 霞ケ浦","茨城県 稲敷市 西代 1473-1","zRDPyUuUAsBJzaPB6Ln83Q","35.918332 140.484811"
"GiGO 静岡","静岡県 静岡市葵区 七間町 4","vnkxF2KMjrx_1zzy5jtkHw","34.97407 138.381506"
"GiGO 館林","群馬県 館林市 小桑原町 949-1","-5kocSRl5OXnzTnK-3pUxw","36.235221 139.520329"
"GiGO 高城","大分県 大分市 牧 1-161-8","_I4ED-ThmUUxJH1qh7R3tg","33.241709 131.637265"
"GiGO 高松","香川県 高松市 勅使町 535","6Y6dZrX7P886Y8cpk8ElgA","34.308457 134.018485"
"GiGO 高田馬場","東京都 新宿区 高田馬場 4-7-5　高田馬場グランド東京ビル","LkdrLwBP7_O-w3HliV6VsA","35.713602 139.703722"
"GiGO 鳥取","鳥取県 鳥取市 安長 416","zcStNPdGPho8Lj_HnEdXkg","35.511856 134.210555"
"GiGO 龍ヶ崎","茨城県 龍ケ崎市 藤ケ丘 4-2-8","Lkc1Il7ZEcHYackoIXwwoQ","35.938539 140.195942"
"GiGO池袋3号館","東京都 豊島区 東池袋 1-1-4　池袋北辰ビル","r2d9ti-JNYm5Co5bha-ibw","35.72996 139.713217"
"HapipiLandこどもの国","神奈川県 横浜市青葉区 奈良町 1-2-1　W.A.OこどものくにSC　スーパー三和子供の国店3F","RunlEiPdFgeif4by62jPsw","35.555202 139.485378"
"HapipiLandにらさき","山梨県 韮崎市 若宮 2-2-23","aZfT0fET-qFD1m5A-KkTnA","35.71153 138.451713"
"HapipiLandヒロロ弘前","青森県 弘前市 駅前町 9-20　ヒロロ4F","ZsIWo7xExLMjyv1PR4HWGQ","40.597524 140.481759"
"HapipiLandプラッツ五香","千葉県 松戸市 五香 8-44-6　プラッツ五香2F","VsfFRbBqzbbTUaFitU9VRQ","35.79657 139.981401"
"HapipiLandベイタウン本牧","神奈川県 横浜市中区 本牧原 12-1　ベイタウン本牧5番街2・3F","zL_NMWe-0c4ORBJmCD4keA","35.425394 139.665315"
"HapipiLand佐久","長野県 佐久市 岩村田 6-2　佐久ステーションパーク内","aX4_Q81CekO26ZMezGgV4g","36.289473 138.486887"
"HapipiLand十日町","新潟県 十日町市 丑 735-1","NI_UUYDD00WXoITfRabp0w","37.136249 138.745643"
"HapipiLand南城大里","沖縄県 南城市 大里高平高宮城原 97-2　イオンタウン南城大里内","8L65QTf4kHMVRXO76JWQ3Q","26.173055 127.744163"
"HapipiLand厚別","北海道 札幌市厚別区 厚別西四条 2-8-7　トライアル厚別店2F","MFoq3T27xUBiCb-iCkZ60w","43.051028 141.456415"
"HapipiLand古川","宮城県 大崎市 古川沢田 筒場浦15　ザ・ダイソーイオンタウン店2F","6y9MtwGTCs4Q18wRK4GBkA","38.599023 140.974156"
"HapipiLand富士八幡町","静岡県 富士市 八幡町 6-3　マックスバリュ富士八幡町店1F","GHWJZMOKRtS_tJGvQZI6JA","35.161317 138.649331"
"HapipiLand常盤平","千葉県 松戸市 常盤平 3-11-1　西友常盤平店4F","Qb1_IkVbwH8gv-Phn-uCGw","35.801955 139.95151"
"HapipiLand徳島","徳島県 徳島市 寺島本町西 1-61　徳島駅クレメントプラザ4F","3Br_4uykdiov5-bRz3RAjQ","34.074591 134.55089"
"HapipiLand我孫子","千葉県 我孫子市 本町 3-2-1　イトーヨーカドー我孫子南口店2F","hcAFl4eyG9iO7mvQLUyv-Q","35.871798 140.013151"
"HapipiLand日向","宮崎県 日向市 日知屋古田町 61-1　イオンタウン日向D棟","VtTX98XUrN5DWHJyD0Odmw","32.424057 131.652607"
"HapipiLand旭川","北海道 旭川市 永山十二条 3　ウェスタンパワーズ2F","hjXt1HuOGh6-daBAl8ASgw","43.778433 142.412167"
"HapipiLand江別","北海道 江別市 野幌町 10　イオンタウン江別2F","5qLzCE0C-dd14hbRMzcMSQ","43.092884 141.526196"
"HapipiLand福島","福島県 福島市 鎌田 船戸前14-1　ドン・キホーテ福島店内","kyXo0sFf0ZQTgq8eKRC2ug","37.790362 140.489092"
"HapipiLand豊科","長野県 安曇野市 豊科 4272-10　イオン豊科店内","efLlNACIrRjzxmYr2aFVbA","36.300996 137.908064"
"HapipiLand阿見","茨城県 稲敷郡阿見町 阿見 2958　マイアミSC2F","bX5adu3Xz5DhGqyVprkkJw","36.042469 140.209779"
"Hey","東京都 千代田区 外神田 1-10-5　廣瀬本社ビル","_QJ_v7QJD6_3GmPsuxTnrw","35.69903284 139.7709417"
"INTER PARK +1 宇都宮","栃木県 宇都宮市 インターパーク 6-5-1","UTPef_LlHWCAFOVSx28fIg","36.48806609 139.9055994"
"KOKADOタウン小山","栃木県 小山市 中久喜 1467-1　イオンモール小山2F","T4TAS_HtpOKW08UdJBuQ-A","36.322077 139.840966"
"LABI1なんば","大阪府 大阪市浪速区 難波中 2-11-3","Fe8WLGsH1-xIDGH9-Z-98A","34.659837 135.501773"
"LABI品川大井町","東京都 品川区 東大井 5-20-1","iU5qMcXFp4t359MzjcGZQQ","35.605672 139.73525"
"Let&#39;s Waku2 エルパ","福井県 福井市 大和田 2-1212　フェアモール福井　ラブリーパートナーLPA2F","kMwXaX4qC8RE4J7zaHivbA","36.095709 136.250261"
"Let&#39;s Waku2 ジョイランドベル","福井県 福井市 花堂南 2-16-1　ショッピングシティベル2F","6rc3PUHxIZEgdQ2-UjKUag","36.033732 136.21216"
"M&#39;sPARK刈谷","愛知県 刈谷市 稲場町 3-206","sGJo2Mn_qYmmXOU6jzdQUw","35.00546406 137.0014375"
"M&#39;sPARK豊田","愛知県 豊田市 寿町 3-21・22　トヨタグランドビル","eqdGKTa5ep0JrNzZU8uHrA","35.05670818 137.140435"
"MECHAうるま","沖縄県 うるま市 塩屋浜原 502-1　MECHAドン・キホーテうるま店内","b0mg4ce-TCUKkdEWlbjeDA","26.344653 127.856841"
"MECHA天保山","大阪府 大阪市港区 海岸通 1-1-10　天保山マーケットプレイス内","xu-Ec03L7CzY_5dextDnAg","34.655873 135.430018"
"MECHA菰野","三重県 三重郡菰野町 宿野字神明田 357　イオンタウン菰野内","iRGQMeW9OtlAU1s4Oq_zdg","35.006214 136.528951"
"MEGAドン・キホーテUNY砺波店ゲームコーナー","富山県 砺波市 太郎丸 3-69　MEGAドン・キホーテUNY砺波店2F","QXj-3W4jMarD4jVfJ5Gv_Q","36.62933 136.958775"
"MEGAドン・キホーテUNY美濃加茂店マンタ","岐阜県 美濃加茂市 野笹町 2-5-65　MEGAドン・キホーテUNY美濃加茂店2F","GodAYESZJVIvUEwrM9mmtA","35.443627 137.039115"
"MEGAドン・キホーテUNY魚津店ゲームコーナー","富山県 魚津市 住吉 600　MEGAドン・キホーテUNY魚津店2F","tgRR4QA8CMMql3VAbmR8qg","36.806923 137.4062"
"MEGAドン・キホーテ上越インター","新潟県 上越市 富岡 683-12","mdS5wZFcNzizCyTS-J5KwA","37.144231 138.261541"
"MEGAドン・キホーテ北鴻巣","埼玉県 鴻巣市 箕田 3111-1　MEGAドン・キホーテ北鴻巣店内ゲームコーナー","ee6h6fDddRXb_yVQDrjzng","36.080029 139.488796"
"MIRAINOイオンモール土岐","岐阜県 土岐市 土岐津町土岐口 中山1372-1　イオンモール土岐2F","S5XD8OEVvMYJ3fWCPzX0SQ","35.346769 137.154191"
"MIRAINOイオンモール白山","石川県 白山市 横江町 土地区画整理事業施行地区内1街区　イオンモール白山3F","iGiQhkLIZC02yHbTIpD-Jg","36.543113 136.585317"
"MIRAINOイオンモール豊川","愛知県 豊川市 白鳥町兎足 1-16　イオン新豊川3F","L7a18TGqDxWxtuIfjxLV-w","34.825275 137.351273"
"MORISIA AMUSE PARK","千葉県 習志野市 谷津 1-16-1　モリシア津田沼2F","sxKbeJXHJladdqZREZyISg","35.689848 140.019157"
"Milky&#39;s","沖縄県 うるま市 江洲 450-1　サンエー具志川メインシティ1F","vp_D4Bl4K2jcDHeHVEPmYQ","26.352756 127.825631"
"NICOPAなるぱーく","愛知県 名古屋市緑区 浦里 3-232　なるぱーく1F","bXsy5hgG7cMKzleUMkLfYQ","35.084509 136.946647"
"NICOPAアクロスモール泉北","大阪府 堺市南区 原山台 5-9-8　アクロスモール泉北1F","-S21Z7pS4CzfrUiZRi9xeQ","34.478852 135.499613"
"NICOPAイオンタウン成田富里","千葉県 成田市 東町 133　イオンタウン成田富里2F","K6BGUQbAHWwyO4iNgjLLfQ","35.777943 140.323383"
"NICOPAイオンモール四日市北","三重県 四日市市 富州原町 2-40　イオンモール四日市北2F","5xWZgOp29YBUC55zO37qlw","35.007746 136.657035"
"NICOPAイオン伊勢","三重県 伊勢市 楠部町 乙160-2　イオン伊勢店2F","ZOKFb7YDMdQx5xWPpjf9-Q","34.478305 136.731068"
"NICOPAイオン津","三重県 津市 桜橋 3-446　イオン津店2F","ABJTB1-JVkSEL25TDqugbw","34.736751 136.518331"
"NICOPAベルファ都島","大阪府 大阪市都島区 友渕町 2-13-34　ベルファ都島SC3F","bVG5pq6kYg8-4fV2xSoEPA","34.716022 135.530169"
"NICOPAマリンピア","千葉県 千葉市美浜区 高洲 3-13-1　イオンマリンピア店4F","9eJBtiQqfbXm10u_CsPsdQ","35.628581 140.07317"
"NICOPA伊丹昆陽","兵庫県 伊丹市 池尻 4-1-1　イオンモール伊丹昆陽4F","eKz_wqwcYIl1zApmgS_wdQ","34.784467 135.38138"
"NICOPA八幡","京都府 八幡市 八幡一ノ坪 23-1　イズミヤ八幡店1F","71ydreKMl-wy9wMmF4DC4Q","34.860908 135.712875"
"NICOPA千里丘","大阪府 吹田市 山田南 1-1　イズミヤ千里丘店2F","tguWdNnEGQspaxJ5u-djPg","34.788715 135.538714"
"NICOPA南千里","大阪府 吹田市 千里山西 6-56-1","r-np6IvETai_99i26tZ6ow","34.785897 135.505676"
"NICOPA吉祥寺","東京都 武蔵野市 吉祥寺本町 1-11-5　コピス吉祥寺5F","27fuIzXsQrp7342Y4o33uw","35.705077 139.579677"
"NICOPA和歌山","和歌山県 和歌山市 新生町 7-20　イズミヤ和歌山店2F","LqCV3w1bn2BDGfm7Fz2nUw","34.221616 135.187463"
"NICOPA和泉府中","大阪府 泉大津市 東豊中町 1-5-10　カナートモール和泉府中店2F","new9mqUpd2SR0dF06gzz9A","34.491373 135.423625"
"NICOPA四季の森フォレオ","神奈川県 横浜市旭区 上白根 3-41-1　横浜四季の森フォレオ3F","UYvXnAyKG4UmaYX9p_0aqw","35.498984 139.540867"
"NICOPA岡崎","愛知県 岡崎市 上和田町字南天白 5-1　エルエルタウン2F","_bq6SG95AQiNhR_Yzd3shg","34.933491 137.14626"
"NICOPA新守山","愛知県 名古屋市守山区 新守山 2830　アピタ新守山店2F","tFu1tKfFZ1CdJ7WOzZYtng","35.204984 136.948852"
"NICOPA金岡","大阪府 堺市北区 蔵前町 1-7-15　レインボー金岡2F","1jpeXTJRSmyK6_bM6GJwyA","34.575387 135.509823"
"NICOPA＆nico ground イーアス高尾","東京都 八王子市 東浅川町 550-1　iias高尾2F","IeR6Cx2dpBuaDfbgiquq1A","35.645164 139.291272"
"NICOPA＆nico ground 丸井錦糸町","東京都 墨田区 江東橋 3-9-10　丸井錦糸町店4F","9UxfU9xawTt5US_u2C9sGg","35.695045 139.813668"
"NICOPA＆nico ground 川崎","神奈川県 川崎市川崎区 富士見 1-5-5　マーケットスクエア川崎イースト1F","aX-EcaAoUcx6fd7LJj36NA","35.533599 139.711164"
"NICOPA＆nico ground 所沢","埼玉県 所沢市 青葉台 1327　島忠ホームズ所沢店2F","fKqi8tBk5mwUFwqea5r4pQ","35.806713 139.439487"
"NICOPA＆nico ground 新浦安","千葉県 浦安市 明海 4-1-1　ニューコースト新浦安3F","bDNQv6EWCgZsxSuQoOQP2A","35.642924 139.922863"
"PALOむつ","青森県 むつ市 中央 2-7-8　1F","PurJpYxrN9yfeLBBfPADXA","41.28688 141.18373"
"PALO久慈","岩手県 久慈市 長内町 第30地割32-2　久慈SC1F","11iFvkYszXcMpKa_Dj_orw","40.189862 141.785598"
"PALO五所川原","青森県 五所川原市 唐笠柳字藤巻 641-1　アクロスプラザ五所川原内","iGiTD_GnCPPKQN5JlLGvEA","40.80075913 140.4614604"
"PALO十日町","新潟県 十日町市 旭町 161　リオン・ドール十日町店1F","vDjfxMkl-p8abIJLFspRuA","37.13575 138.758264"
"PALO喜多方","福島県 喜多方市 押切南 2-42-1　リオン・ドールガーデンスクエア喜多方西店1F","mtDAklLFr_8sHRHdll1Guw","37.646807 139.859592"
"PALO埼玉大井","埼玉県 ふじみ野市 西鶴ケ岡 1-3-15　ビバモール埼玉大井　プラザ棟2F","s_WtcOb7avMQvkKRK1bMDQ","35.86419573 139.5016372"
"PALO境港","鳥取県 境港市 竹内団地 81-3","9PEe0cfiWgfVe-XGhTrVTA","35.52252986 133.2527125"
"PALO小松島","徳島県 小松島市 小松島町字領田 20　小松島ショッピングプラザルピア1F","AejFPDn36RuzHze17PV0DA","34.0054475 134.5724843"
"PALO市川","千葉県 市川市 鬼高 1-1-1　ニッケコルトンプラザ　ウエストモール2F","PFvNlsDIuvFJeLT9Ck67HA","35.716787 139.934213"
"PALO桑名","三重県 桑名市 新西方 1-43　イオンモール桑名2番街2F","5Jd27U6lFNcLoZCoPFFwBg","35.072384 136.662244"
"PALO橋本彩の台","和歌山県 橋本市 あやの台 1-50-2　オー・ストリート橋本彩の台内","AUnipMJoHEghioSX8lAPFg","34.33714631 135.6511867"
"PALO武生","福井県 越前市 横市町 28-14-1　エスカモール武生楽市2F","Q4SOihzBN7EvSASDOFXP0A","35.907088 136.192939"
"PALO津南","三重県 津市 高茶屋小森町 145　イオンモール津南3F","v7egYpiLlVfy9h86vBjWhA","34.6706024013 136.518024659"
"PALO滝川","北海道 滝川市 東町 2-29-1　イオン滝川店1F","d2lug0A77FloiI4cig6k1g","43.554168 141.931215"
"PALO熊谷","埼玉県 熊谷市 本石 2-135　イオン熊谷店3F","qnFFLlmNIN0NMyj5qQeU4Q","36.145371 139.378829"
"PALO田辺","和歌山県 田辺市 宝来町 24-26　グルメシティ田辺SC3F","BlpitsWKPhcu9UWKiQIVyA","33.734752 135.388173"
"PALO石橋","栃木県 下野市 下古山 3362-1　ヨークタウン石橋内","jUVfFOw3a7FI32qyavZE8Q","36.46874194 139.8693681"
"PALO網走","北海道 網走市 駒場北 5-83　駒場ショッピングタウン内","W4VJI8VT1y0zwbZLamqTOw","44.0009007 144.283923"
